cohort,age_band,bin,combination,drug_names,interaction_size,mean_combined_importance,sum_combined_importance,best_rank,worst_rank,patient_rule_profile_support,strict_rule_support,evidence_type,interpretation_limit
non_opioid_ed,45_54,low,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN,ALPRAZOLAM + AMOXICILLIN,2,0.0029530363845934,0.0059060727691868,8,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_MELOXICAM|item_drug_NAPROXEN,MELOXICAM + NAPROXEN,2,0.008727975486689,0.017455950973378,5,11,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_MELOXICAM|item_drug_OFLOXACIN,MELOXICAM + OFLOXACIN,2,0.005778181669740199,0.011556363339480399,9,11,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_MELOXICAM|item_drug_OMEPRAZOLE,MELOXICAM + OMEPRAZOLE,2,0.0029348858558175,0.005869771711635,11,18,1930,622,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_MELOXICAM|item_drug_PREDNISONE,MELOXICAM + PREDNISONE,2,0.020707235786543703,0.041414471573087405,3,11,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METHOCARBAMOL|item_drug_METRONIDAZOLE,METHOCARBAMOL + METRONIDAZOLE,2,0.0040219651684584,0.0080439303369168,10,13,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METHOCARBAMOL|item_drug_NAPROXEN,METHOCARBAMOL + NAPROXEN,2,0.0079034680118796,0.0158069360237592,5,13,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METHOCARBAMOL|item_drug_OFLOXACIN,METHOCARBAMOL + OFLOXACIN,2,0.0049536741949308,0.0099073483898616,9,13,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,METHOCARBAMOL + OMEPRAZOLE,2,0.0021103783810081,0.0042207567620162,13,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METHOCARBAMOL|item_drug_PREDNISONE,METHOCARBAMOL + PREDNISONE,2,0.0198827283117343,0.0397654566234686,3,13,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METRONIDAZOLE|item_drug_NAPROXEN,METRONIDAZOLE + NAPROXEN,2,0.0090922786332277,0.0181845572664554,5,10,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METRONIDAZOLE|item_drug_OFLOXACIN,METRONIDAZOLE + OFLOXACIN,2,0.0061424848162789,0.0122849696325578,9,10,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,METRONIDAZOLE + OMEPRAZOLE,2,0.0032991890023562,0.0065983780047124,10,18,1933,414,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_METRONIDAZOLE|item_drug_PREDNISONE,METRONIDAZOLE + PREDNISONE,2,0.0210715389330824,0.0421430778661648,3,10,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_NAPROXEN|item_drug_OFLOXACIN,NAPROXEN + OFLOXACIN,2,0.0100239876597001,0.0200479753194002,5,9,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_NAPROXEN|item_drug_OMEPRAZOLE,NAPROXEN + OMEPRAZOLE,2,0.0071806918457774,0.0143613836915548,5,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_NAPROXEN|item_drug_PREDNISONE,NAPROXEN + PREDNISONE,2,0.0249530417765036,0.0499060835530072,3,5,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_OFLOXACIN|item_drug_OMEPRAZOLE,OFLOXACIN + OMEPRAZOLE,2,0.0042308980288285995,0.008461796057657199,9,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_OFLOXACIN|item_drug_PREDNISONE,OFLOXACIN + PREDNISONE,2,0.0220032479595548,0.0440064959191096,3,9,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_OMEPRAZOLE|item_drug_PREDNISONE,OMEPRAZOLE + PREDNISONE,2,0.0191599521456321,0.0383199042912642,3,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN,ALPRAZOLAM + AMOXICILLIN + AZITHROMYCIN,3,0.004366218980412933,0.013098656941238799,8,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_BENZONATATE,ALPRAZOLAM + AMOXICILLIN + BENZONATATE,3,0.0023334900496308664,0.0070004701488926,14,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_CEPHALEXIN,ALPRAZOLAM + AMOXICILLIN + CEPHALEXIN,3,0.009883569068763,0.029650707206289,4,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_DIAZEPAM,ALPRAZOLAM + AMOXICILLIN + DIAZEPAM,3,0.0029388373022841995,0.008816511906852599,12,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_ERYTHROMYCIN,ALPRAZOLAM + AMOXICILLIN + ERYTHROMYCIN,3,0.004838519570825866,0.014515558712477599,7,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE,ALPRAZOLAM + AMOXICILLIN + FLUCONAZOLE,3,0.005697029854715267,0.0170910895641458,6,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_GABAPENTIN,ALPRAZOLAM + AMOXICILLIN + GABAPENTIN,3,0.0021086713690778667,0.0063260141072336,14,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_IBUPROFEN,ALPRAZOLAM + AMOXICILLIN + IBUPROFEN,3,0.0020630690654421997,0.0061892071963265995,14,20,1991,1985,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE,ALPRAZOLAM + AMOXICILLIN + KETOCONAZOLE,3,0.0020717946860712667,0.0062153840582138,14,19,1986,1986,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_MELOXICAM,ALPRAZOLAM + AMOXICILLIN + MELOXICAM,3,0.0031221561182638333,0.0093664683547915,11,15,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL,ALPRAZOLAM + AMOXICILLIN + METHOCARBAMOL,3,0.0025724844683909,0.0077174534051727,13,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + AMOXICILLIN + METRONIDAZOLE,3,0.0033650248826229668,0.0100950746478689,10,15,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_NAPROXEN,ALPRAZOLAM + AMOXICILLIN + NAPROXEN,3,0.005952693444903766,0.0178580803347113,5,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_OFLOXACIN,ALPRAZOLAM + AMOXICILLIN + OFLOXACIN,3,0.003986164233604567,0.0119584927008137,9,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_OMEPRAZOLE,ALPRAZOLAM + AMOXICILLIN + OMEPRAZOLE,3,0.0020906336909894334,0.0062719010729683,14,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_PREDNISONE,ALPRAZOLAM + AMOXICILLIN + PREDNISONE,3,0.013938866978140235,0.0418166009344207,3,15,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_BENZONATATE,ALPRAZOLAM + AZITHROMYCIN + BENZONATATE,3,0.004267930699427867,0.0128037920982836,8,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN,ALPRAZOLAM + AZITHROMYCIN + CEPHALEXIN,3,0.01181800971856,0.03545402915568,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_DIAZEPAM,ALPRAZOLAM + AZITHROMYCIN + DIAZEPAM,3,0.0048732779520812,0.014619833856243599,8,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_ERYTHROMYCIN,ALPRAZOLAM + AZITHROMYCIN + ERYTHROMYCIN,3,0.006772960220622866,0.0203188806618686,7,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_FLUCONAZOLE,ALPRAZOLAM + AZITHROMYCIN + FLUCONAZOLE,3,0.007631470504512267,0.0228944115135368,6,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_GABAPENTIN,ALPRAZOLAM + AZITHROMYCIN + GABAPENTIN,3,0.004043112018874867,0.0121293360566246,8,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_IBUPROFEN,ALPRAZOLAM + AZITHROMYCIN + IBUPROFEN,3,0.0039975097152392,0.0119925291457176,8,20,1991,1985,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_KETOCONAZOLE,ALPRAZOLAM + AZITHROMYCIN + KETOCONAZOLE,3,0.004006235335868267,0.0120187060076048,8,19,1986,1986,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_MELOXICAM,ALPRAZOLAM + AZITHROMYCIN + MELOXICAM,3,0.005056596768060833,0.0151697903041825,8,14,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL,ALPRAZOLAM + AZITHROMYCIN + METHOCARBAMOL,3,0.0045069251181879,0.0135207753545637,8,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + AZITHROMYCIN + METRONIDAZOLE,3,0.005299465532419966,0.0158983965972599,8,14,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_NAPROXEN,ALPRAZOLAM + AZITHROMYCIN + NAPROXEN,3,0.007887134094700767,0.0236614022841023,5,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_OFLOXACIN,ALPRAZOLAM + AZITHROMYCIN + OFLOXACIN,3,0.005920604883401567,0.0177618146502047,8,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_OMEPRAZOLE,ALPRAZOLAM + AZITHROMYCIN + OMEPRAZOLE,3,0.004025074340786433,0.0120752230223593,8,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_PREDNISONE,ALPRAZOLAM + AZITHROMYCIN + PREDNISONE,3,0.015873307627937233,0.0476199228838117,3,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_CEPHALEXIN,ALPRAZOLAM + BENZONATATE + CEPHALEXIN,3,0.009785280787777934,0.0293558423633338,4,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_DIAZEPAM,ALPRAZOLAM + BENZONATATE + DIAZEPAM,3,0.0028405490212991334,0.0085216470638974,12,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_ERYTHROMYCIN,ALPRAZOLAM + BENZONATATE + ERYTHROMYCIN,3,0.0047402312898408,0.0142206938695224,7,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_FLUCONAZOLE,ALPRAZOLAM + BENZONATATE + FLUCONAZOLE,3,0.0055987415737302,0.0167962247211906,6,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_GABAPENTIN,ALPRAZOLAM + BENZONATATE + GABAPENTIN,3,0.0020103830880928,0.0060311492642784,14,17,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_IBUPROFEN,ALPRAZOLAM + BENZONATATE + IBUPROFEN,3,0.0019647807844571335,0.0058943423533714,14,20,1987,1985,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_KETOCONAZOLE,ALPRAZOLAM + BENZONATATE + KETOCONAZOLE,3,0.0019735064050862,0.0059205192152586,14,19,1985,1985,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_MELOXICAM,ALPRAZOLAM + BENZONATATE + MELOXICAM,3,0.0030238678372787667,0.0090716035118363,11,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_METHOCARBAMOL,ALPRAZOLAM + BENZONATATE + METHOCARBAMOL,3,0.002474196187405833,0.007422588562217499,13,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_METRONIDAZOLE,ALPRAZOLAM + BENZONATATE + METRONIDAZOLE,3,0.0032667366016378998,0.009800209804913699,10,16,1988,1439,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_NAPROXEN,ALPRAZOLAM + BENZONATATE + NAPROXEN,3,0.005854405163918699,0.017563215491756098,5,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_OFLOXACIN,ALPRAZOLAM + BENZONATATE + OFLOXACIN,3,0.0038878759526194996,0.011663627857858499,9,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_OMEPRAZOLE,ALPRAZOLAM + BENZONATATE + OMEPRAZOLE,3,0.0019923454100043664,0.0059770362300130995,14,18,1923,622,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_PREDNISONE,ALPRAZOLAM + BENZONATATE + PREDNISONE,3,0.013840578697155166,0.0415217360914655,3,16,1989,1989,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_DIAZEPAM,ALPRAZOLAM + CEPHALEXIN + DIAZEPAM,3,0.010390628040431267,0.0311718841212938,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN,ALPRAZOLAM + CEPHALEXIN + ERYTHROMYCIN,3,0.012290310308972935,0.0368709309269188,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE,ALPRAZOLAM + CEPHALEXIN + FLUCONAZOLE,3,0.013148820592862334,0.039446461778587,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_GABAPENTIN,ALPRAZOLAM + CEPHALEXIN + GABAPENTIN,3,0.009560462107224934,0.0286813863216748,4,17,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_IBUPROFEN,ALPRAZOLAM + CEPHALEXIN + IBUPROFEN,3,0.009514859803589267,0.028544579410767802,4,20,1991,1985,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE,ALPRAZOLAM + CEPHALEXIN + KETOCONAZOLE,3,0.009523585424218333,0.028570756272655002,4,19,1986,1986,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_MELOXICAM,ALPRAZOLAM + CEPHALEXIN + MELOXICAM,3,0.010573946856410901,0.031721840569232704,4,14,1996,1996,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,ALPRAZOLAM + CEPHALEXIN + METHOCARBAMOL,3,0.010024275206537966,0.0300728256196139,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + CEPHALEXIN + METRONIDAZOLE,3,0.010816815620770033,0.0324504468623101,4,14,1999,1450,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_NAPROXEN,ALPRAZOLAM + CEPHALEXIN + NAPROXEN,3,0.013404484183050833,0.0402134525491525,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_OFLOXACIN,ALPRAZOLAM + CEPHALEXIN + OFLOXACIN,3,0.011437954971751632,0.0343138649152549,4,14,2000,2000,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
non_opioid_ed,25_44,high,item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_OMEPRAZOLE,ALPRAZOLAM + CEPHALEXIN + OMEPRAZOLE,3,0.0095424244291365,0.0286272732874095,4,18,1934,623,scenario_topk_rule_profile,co-occurring top SHAP/FFA drug profile; not explicit causal synergy
